CountyName,TimeStamp,CovidCases
Donegal,2020-04-10,188
Donegal,2020-04-11,225
Donegal,2020-04-12,264
Donegal,2020-04-13,296
Donegal,2020-04-14,320
Donegal,2020-04-15,352
Donegal,2020-04-16,369
Donegal,2020-04-17,376
Donegal,2020-04-18,383
Donegal,2020-04-19,392
Donegal,2020-04-20,416
Donegal,2020-04-21,431
Donegal,2020-04-22,440
Donegal,2020-04-23,437
Donegal,2020-04-24,446
Donegal,2020-04-25,452
Donegal,2020-04-26,453
Donegal,2020-04-27,454
Donegal,2020-04-28,456
Donegal,2020-04-29,458
Donegal,2020-04-30,459
Donegal,2020-05-01,461
Donegal,2020-05-02,465
Donegal,2020-05-03,466
Donegal,2020-05-04,467
Donegal,2020-05-05,469
Donegal,2020-05-06,469
Donegal,2020-05-07,469
Donegal,2020-05-08,469
Donegal,2020-05-09,472
Donegal,2020-05-10,474
Donegal,2020-05-11,472
Donegal,2020-05-12,473
Donegal,2020-05-13,473
Donegal,2020-05-14,474
Donegal,2020-05-15,475
Donegal,2020-05-16,475
Donegal,2020-05-17,477
Donegal,2020-05-18,477
Donegal,2020-05-19,479
Donegal,2020-05-20,478
Donegal,2020-05-21,478
Donegal,2020-05-22,478
Donegal,2020-05-23,478
Donegal,2020-05-24,478
Donegal,2020-05-25,478
Donegal,2020-05-26,477
Donegal,2020-05-27,477
Donegal,2020-05-28,477
Donegal,2020-05-29,477
Donegal,2020-05-30,477
Donegal,2020-05-31,477
Donegal,2020-06-01,477
Donegal,2020-06-02,477
Donegal,2020-06-03,472
Donegal,2020-06-04,472
Donegal,2020-06-05,471
Donegal,2020-06-06,471
Donegal,2020-06-07,471
Donegal,2020-06-08,470
Donegal,2020-06-09,470
Donegal,2020-06-10,469
Donegal,2020-06-11,470
Donegal,2020-06-12,470
Donegal,2020-06-13,470
Donegal,2020-06-14,470
Donegal,2020-06-15,470
Donegal,2020-06-16,470
Donegal,2020-06-17,470
Donegal,2020-06-18,464
Donegal,2020-06-19,464
Donegal,2020-06-20,464
Donegal,2020-06-21,464
Donegal,2020-06-22,464
Donegal,2020-06-23,464
Donegal,2020-06-24,464
Donegal,2020-06-25,464
Donegal,2020-06-26,464
Donegal,2020-06-27,464
Donegal,2020-06-28,465
Donegal,2020-06-29,465
Donegal,2020-06-30,465
Donegal,2020-07-01,465
Donegal,2020-07-02,465
Donegal,2020-07-03,465
Donegal,2020-07-04,466
Donegal,2020-07-05,466
Donegal,2020-07-06,466
Donegal,2020-07-07,467
Donegal,2020-07-08,468
Donegal,2020-07-09,468
Donegal,2020-07-10,468
Donegal,2020-07-11,468
Donegal,2020-07-12,468
Donegal,2020-07-13,468
Donegal,2020-07-14,469
Donegal,2020-07-15,471
Donegal,2020-07-16,471
Donegal,2020-07-17,472
Donegal,2020-07-18,472
Donegal,2020-07-19,472
Donegal,2020-07-20,472
Donegal,2020-07-21,472
Donegal,2020-07-22,472
Donegal,2020-07-23,472
Donegal,2020-07-24,472
Donegal,2020-07-25,472
Donegal,2020-07-26,472
Donegal,2020-07-27,473
Donegal,2020-07-28,473
Donegal,2020-07-29,473
Donegal,2020-07-30,474
Donegal,2020-07-31,474
Donegal,2020-08-01,476
Donegal,2020-08-02,476
Donegal,2020-08-03,476
Donegal,2020-08-04,481
Donegal,2020-08-05,482
Donegal,2020-08-06,486
Donegal,2020-08-07,487
Donegal,2020-08-08,492
Donegal,2020-08-09,492
Donegal,2020-08-10,495
Donegal,2020-08-11,496
Donegal,2020-08-12,498
Donegal,2020-08-13,501
Donegal,2020-08-14,503
Donegal,2020-08-15,504
Donegal,2020-08-16,505
Donegal,2020-08-17,505
Donegal,2020-08-18,508
Donegal,2020-08-19,510
Donegal,2020-08-20,511
Donegal,2020-08-21,512
Donegal,2020-08-22,512
Donegal,2020-08-23,516
Donegal,2020-08-24,517
Donegal,2020-08-25,517
Donegal,2020-08-26,523
Donegal,2020-08-27,523
Donegal,2020-08-28,537
Donegal,2020-08-29,537
Donegal,2020-08-30,537
Donegal,2020-08-31,540
Donegal,2020-09-01,540
Donegal,2020-09-02,540
Donegal,2020-09-03,540
Donegal,2020-09-04,545
Donegal,2020-09-05,547
Donegal,2020-09-06,547
Donegal,2020-09-07,550
Donegal,2020-09-08,554
Donegal,2020-09-09,555
Donegal,2020-09-10,560
Donegal,2020-09-11,566
Donegal,2020-09-12,579
Donegal,2020-09-13,591
Donegal,2020-09-14,593
Donegal,2020-09-15,613
Donegal,2020-09-16,629
Donegal,2020-09-17,642
Donegal,2020-09-18,661
Donegal,2020-09-19,680
Donegal,2020-09-20,701
Donegal,2020-09-21,719
Donegal,2020-09-22,749
Donegal,2020-09-23,791
Donegal,2020-09-24,813
Donegal,2020-09-25,850
Donegal,2020-09-26,873
Donegal,2020-09-27,895
Donegal,2020-09-28,918
Donegal,2020-09-29,949
Donegal,2020-09-30,977
Donegal,2020-10-01,1013
Donegal,2020-10-02,1071
Donegal,2020-10-03,1102
Donegal,2020-10-04,1135
Donegal,2020-10-05,1186
Donegal,2020-10-06,1246
Donegal,2020-10-07,1299
Donegal,2020-10-08,1332
Donegal,2020-10-09,1366
Donegal,2020-10-10,1422
Donegal,2020-10-11,1460
Donegal,2020-10-12,1483
Donegal,2020-10-13,1512
Donegal,2020-10-14,1562
Donegal,2020-10-15,1594
Donegal,2020-10-16,1637
Donegal,2020-10-17,1649
Donegal,2020-10-18,1688
Donegal,2020-10-19,1709
Donegal,2020-10-20,1756
Donegal,2020-10-21,1809
Donegal,2020-10-22,1829
Donegal,2020-10-23,1882
Donegal,2020-10-24,1935
Donegal,2020-10-25,1984
Donegal,2020-10-26,1990
Donegal,2020-10-27,2010
Donegal,2020-10-28,2066
Donegal,2020-10-29,2106
Donegal,2020-10-30,2130
Donegal,2020-10-31,2159
Donegal,2020-11-01,2180
Donegal,2020-11-02,2195
Donegal,2020-11-03,2211
Donegal,2020-11-04,2286
Donegal,2020-11-05,2302
Donegal,2020-11-06,2343
Donegal,2020-11-07,2402
Donegal,2020-11-08,2422
Donegal,2020-11-09,2443
Donegal,2020-11-10,2445
Donegal,2020-11-11,2514
Donegal,2020-11-12,2537
Donegal,2020-11-13,2563
Donegal,2020-11-14,2597
Donegal,2020-11-15,2608
Donegal,2020-11-16,2642
Donegal,2020-11-17,2678
Donegal,2020-11-18,2704
Donegal,2020-11-19,2726
Donegal,2020-11-20,2748
Donegal,2020-11-21,2769
Donegal,2020-11-22,2783
Dublin,2020-03-21,471
Dublin,2020-03-22,535
Dublin,2020-03-23,659
Dublin,2020-03-24,774
Dublin,2020-03-25,922
Dublin,2020-03-26,1070
Dublin,2020-03-27,1233
Dublin,2020-03-28,1393
Dublin,2020-03-29,1487
Dublin,2020-03-30,1645
Dublin,2020-03-31,1838
Dublin,2020-04-01,2077
Dublin,2020-04-02,2251
Dublin,2020-04-03,2490
Dublin,2020-04-04,2692
Dublin,2020-04-05,3061
Dublin,2020-04-06,3268
Dublin,2020-04-07,3557
Dublin,2020-04-08,3873
Dublin,2020-04-09,4156
Dublin,2020-04-10,4514
Dublin,2020-04-11,5006
Dublin,2020-04-12,5438
Dublin,2020-04-13,5850
Dublin,2020-04-14,6337
Dublin,2020-04-15,6567
Dublin,2020-04-16,6934
Dublin,2020-04-17,7379
Dublin,2020-04-18,7666
Dublin,2020-04-19,7781
Dublin,2020-04-20,7905
Dublin,2020-04-21,8216
Dublin,2020-04-22,8729
Dublin,2020-04-23,9010
Dublin,2020-04-24,9224
Dublin,2020-04-25,9532
Dublin,2020-04-26,9624
Dublin,2020-04-27,9751
Dublin,2020-04-28,9967
Dublin,2020-04-29,10170
Dublin,2020-04-30,10277
Dublin,2020-05-01,10406
Dublin,2020-05-02,10561
Dublin,2020-05-03,10670
Dublin,2020-05-04,10734
Dublin,2020-05-05,10840
Dublin,2020-05-06,10885
Dublin,2020-05-07,10948
Dublin,2020-05-08,11068
Dublin,2020-05-09,11175
Dublin,2020-05-10,11235
Dublin,2020-05-11,11242
Dublin,2020-05-12,11308
Dublin,2020-05-13,11557
Dublin,2020-05-14,11557
Dublin,2020-05-15,11666
Dublin,2020-05-16,11693
Dublin,2020-05-17,11759
Dublin,2020-05-18,11733
Dublin,2020-05-19,11765
Dublin,2020-05-20,11794
Dublin,2020-05-21,11830
Dublin,2020-05-22,11873
Dublin,2020-05-23,11876
Dublin,2020-05-24,11894
Dublin,2020-05-25,11961
Dublin,2020-05-26,11996
Dublin,2020-05-27,12023
Dublin,2020-05-28,12031
Dublin,2020-05-29,12042
Dublin,2020-05-30,12052
Dublin,2020-05-31,12090
Dublin,2020-06-01,12093
Dublin,2020-06-02,12109
Dublin,2020-06-03,12118
Dublin,2020-06-04,12127
Dublin,2020-06-05,12139
Dublin,2020-06-06,12158
Dublin,2020-06-07,12159
Dublin,2020-06-08,12163
Dublin,2020-06-09,12167
Dublin,2020-06-10,12172
Dublin,2020-06-11,12179
Dublin,2020-06-12,12210
Dublin,2020-06-13,12213
Dublin,2020-06-14,12228
Dublin,2020-06-15,12235
Dublin,2020-06-16,12239
Dublin,2020-06-17,12248
Dublin,2020-06-18,12257
Dublin,2020-06-19,12263
Dublin,2020-06-20,12267
Dublin,2020-06-21,12238
Dublin,2020-06-22,12218
Dublin,2020-06-23,12218
Dublin,2020-06-24,12226
Dublin,2020-06-25,12226
Dublin,2020-06-26,12226
Dublin,2020-06-27,12245
Dublin,2020-06-28,12250
Dublin,2020-06-29,12254
Dublin,2020-06-30,12254
Dublin,2020-07-01,12262
Dublin,2020-07-02,12264
Dublin,2020-07-03,12270
Dublin,2020-07-04,12270
Dublin,2020-07-05,12255
Dublin,2020-07-06,12263
Dublin,2020-07-07,12266
Dublin,2020-07-08,12275
Dublin,2020-07-09,12287
Dublin,2020-07-10,12294
Dublin,2020-07-11,12308
Dublin,2020-07-12,12312
Dublin,2020-07-13,12326
Dublin,2020-07-14,12331
Dublin,2020-07-15,12342
Dublin,2020-07-16,12367
Dublin,2020-07-17,12379
Dublin,2020-07-18,12385
Dublin,2020-07-19,12390
Dublin,2020-07-20,12411
Dublin,2020-07-21,12422
Dublin,2020-07-22,12424
Dublin,2020-07-23,12439
Dublin,2020-07-24,12450
Dublin,2020-07-25,12459
Dublin,2020-07-26,12464
Dublin,2020-07-27,12480
Dublin,2020-07-28,12487
Dublin,2020-07-29,12505
Dublin,2020-07-30,12520
Dublin,2020-07-31,12524
Dublin,2020-08-01,12549
Dublin,2020-08-02,12551
Dublin,2020-08-03,12559
Dublin,2020-08-04,12564
Dublin,2020-08-05,12569
Dublin,2020-08-06,12574
Dublin,2020-08-07,12601
Dublin,2020-08-08,12617
Dublin,2020-08-09,12624
Dublin,2020-08-10,12625
Dublin,2020-08-11,12636
Dublin,2020-08-12,12660
Dublin,2020-08-13,12675
Dublin,2020-08-14,12731
Dublin,2020-08-15,12747
Dublin,2020-08-16,12760
Dublin,2020-08-17,12809
Dublin,2020-08-18,12824
Dublin,2020-08-19,12871
Dublin,2020-08-20,12913
Dublin,2020-08-21,12968
Dublin,2020-08-22,13007
Dublin,2020-08-23,13077
Dublin,2020-08-24,13095
Dublin,2020-08-25,13187
Dublin,2020-08-26,13220
Dublin,2020-08-27,13272
Dublin,2020-08-28,13330
Dublin,2020-08-29,13352
Dublin,2020-08-30,13380
Dublin,2020-08-31,13483
Dublin,2020-09-01,13535
Dublin,2020-09-02,13587
Dublin,2020-09-03,13611
Dublin,2020-09-04,13744
Dublin,2020-09-05,13812
Dublin,2020-09-06,13868
Dublin,2020-09-07,14048
Dublin,2020-09-08,14098
Dublin,2020-09-09,14206
Dublin,2020-09-10,14326
Dublin,2020-09-11,14400
Dublin,2020-09-12,14556
Dublin,2020-09-13,14665
Dublin,2020-09-14,14883
Dublin,2020-09-15,15008
Dublin,2020-09-16,15124
Dublin,2020-09-17,15239
Dublin,2020-09-18,15405
Dublin,2020-09-19,15646
Dublin,2020-09-20,15717
Dublin,2020-09-21,15882
Dublin,2020-09-22,15980
Dublin,2020-09-23,16142
Dublin,2020-09-24,16294
Dublin,2020-09-25,16398
Dublin,2020-09-26,16608
Dublin,2020-09-27,16815
Dublin,2020-09-28,16960
Dublin,2020-09-29,17149
Dublin,2020-09-30,17315
Dublin,2020-10-01,17496
Dublin,2020-10-02,17720
Dublin,2020-10-03,17821
Dublin,2020-10-04,17951
Dublin,2020-10-05,18061
Dublin,2020-10-06,18278
Dublin,2020-10-07,18368
Dublin,2020-10-08,18491
Dublin,2020-10-09,18732
Dublin,2020-10-10,18956
Dublin,2020-10-11,19205
Dublin,2020-10-12,19391
Dublin,2020-10-13,19625
Dublin,2020-10-14,19913
Dublin,2020-10-15,20145
Dublin,2020-10-16,20424
Dublin,2020-10-17,20832
Dublin,2020-10-18,21066
Dublin,2020-10-19,21269
Dublin,2020-10-20,21523
Dublin,2020-10-21,21766
Dublin,2020-10-22,21948
Dublin,2020-10-23,22138
Dublin,2020-10-24,22396
Dublin,2020-10-25,22645
Dublin,2020-10-26,22872
Dublin,2020-10-27,23065
Dublin,2020-10-28,23305
Dublin,2020-10-29,23535
Dublin,2020-10-30,23622
Dublin,2020-10-31,23790
Dublin,2020-11-01,24109
Dublin,2020-11-02,24198
Dublin,2020-11-03,24343
Dublin,2020-11-04,24459
Dublin,2020-11-05,24633
Dublin,2020-11-06,24705
Dublin,2020-11-07,24884
Dublin,2020-11-08,24960
Dublin,2020-11-09,25042
Dublin,2020-11-10,25094
Dublin,2020-11-11,25220
Dublin,2020-11-12,25347
Dublin,2020-11-13,25496
Dublin,2020-11-14,25618
Dublin,2020-11-15,25707
Dublin,2020-11-16,25792
Dublin,2020-11-17,25894
Dublin,2020-11-18,26064
Dublin,2020-11-19,26164
Dublin,2020-11-20,26289
Dublin,2020-11-21,26415
Dublin,2020-11-22,26502
Galway,2020-03-21,33
Galway,2020-03-22,35
Galway,2020-03-23,40
Galway,2020-03-24,45
Galway,2020-03-25,57
Galway,2020-03-26,63
Galway,2020-03-27,68
Galway,2020-03-28,77
Galway,2020-03-29,86
Galway,2020-03-30,88
Galway,2020-03-31,91
Galway,2020-04-01,98
Galway,2020-04-02,105
Galway,2020-04-03,108
Galway,2020-04-04,112
Galway,2020-04-05,128
Galway,2020-04-06,134
Galway,2020-04-07,134
Galway,2020-04-08,160
Galway,2020-04-09,169
Galway,2020-04-10,178
Galway,2020-04-11,197
Galway,2020-04-12,220
Galway,2020-04-13,237
Galway,2020-04-14,260
Galway,2020-04-15,266
Galway,2020-04-16,273
Galway,2020-04-17,283
Galway,2020-04-18,294
Galway,2020-04-19,294
Galway,2020-04-20,309
Galway,2020-04-21,315
Galway,2020-04-22,331
Galway,2020-04-23,332
Galway,2020-04-24,332
Galway,2020-04-25,335
Galway,2020-04-26,332
Galway,2020-04-27,351
Galway,2020-04-28,355
Galway,2020-04-29,355
Galway,2020-04-30,357
Galway,2020-05-01,365
Galway,2020-05-02,365
Galway,2020-05-03,369
Galway,2020-05-04,375
Galway,2020-05-05,380
Galway,2020-05-06,381
Galway,2020-05-07,382
Galway,2020-05-08,388
Galway,2020-05-09,392
Galway,2020-05-10,400
Galway,2020-05-11,402
Galway,2020-05-12,405
Galway,2020-05-13,408
Galway,2020-05-14,412
Galway,2020-05-15,418
Galway,2020-05-16,432
Galway,2020-05-17,438
Galway,2020-05-18,445
Galway,2020-05-19,445
Galway,2020-05-20,451
Galway,2020-05-21,455
Galway,2020-05-22,458
Galway,2020-05-23,461
Galway,2020-05-24,461
Galway,2020-05-25,464
Galway,2020-05-26,473
Galway,2020-05-27,476
Galway,2020-05-28,476
Galway,2020-05-29,478
Galway,2020-05-30,480
Galway,2020-05-31,482
Galway,2020-06-01,482
Galway,2020-06-02,481
Galway,2020-06-03,481
Galway,2020-06-04,481
Galway,2020-06-05,481
Galway,2020-06-06,481
Galway,2020-06-07,483
Galway,2020-06-08,483
Galway,2020-06-09,485
Galway,2020-06-10,485
Galway,2020-06-11,485
Galway,2020-06-12,486
Galway,2020-06-13,486
Galway,2020-06-14,486
Galway,2020-06-15,486
Galway,2020-06-16,485
Galway,2020-06-17,485
Galway,2020-06-18,485
Galway,2020-06-19,485
Galway,2020-06-20,485
Galway,2020-06-21,485
Galway,2020-06-22,485
Galway,2020-06-23,485
Galway,2020-06-24,485
Galway,2020-06-25,485
Galway,2020-06-26,485
Galway,2020-06-27,485
Galway,2020-06-28,485
Galway,2020-06-29,485
Galway,2020-06-30,485
Galway,2020-07-01,486
Galway,2020-07-02,486
Galway,2020-07-03,486
Galway,2020-07-04,486
Galway,2020-07-05,486
Galway,2020-07-06,487
Galway,2020-07-07,487
Galway,2020-07-08,486
Galway,2020-07-09,490
Galway,2020-07-10,489
Galway,2020-07-11,489
Galway,2020-07-12,489
Galway,2020-07-13,489
Galway,2020-07-14,489
Galway,2020-07-15,489
Galway,2020-07-16,489
Galway,2020-07-17,491
Galway,2020-07-18,492
Galway,2020-07-19,492
Galway,2020-07-20,492
Galway,2020-07-21,492
Galway,2020-07-22,492
Galway,2020-07-23,493
Galway,2020-07-24,493
Galway,2020-07-25,493
Galway,2020-07-26,493
Galway,2020-07-27,495
Galway,2020-07-28,495
Galway,2020-07-29,495
Galway,2020-07-30,495
Galway,2020-07-31,498
Galway,2020-08-01,498
Galway,2020-08-02,498
Galway,2020-08-03,498
Galway,2020-08-04,498
Galway,2020-08-05,499
Galway,2020-08-06,499
Galway,2020-08-07,500
Galway,2020-08-08,500
Galway,2020-08-09,501
Galway,2020-08-10,501
Galway,2020-08-11,501
Galway,2020-08-12,501
Galway,2020-08-13,501
Galway,2020-08-14,507
Galway,2020-08-15,507
Galway,2020-08-16,508
Galway,2020-08-17,508
Galway,2020-08-18,508
Galway,2020-08-19,509
Galway,2020-08-20,509
Galway,2020-08-21,509
Galway,2020-08-22,509
Galway,2020-08-23,510
Galway,2020-08-24,511
Galway,2020-08-25,513
Galway,2020-08-26,513
Galway,2020-08-27,514
Galway,2020-08-28,514
Galway,2020-08-29,515
Galway,2020-08-30,515
Galway,2020-08-31,517
Galway,2020-09-01,517
Galway,2020-09-02,517
Galway,2020-09-03,518
Galway,2020-09-04,525
Galway,2020-09-05,534
Galway,2020-09-06,540
Galway,2020-09-07,546
Galway,2020-09-08,550
Galway,2020-09-09,553
Galway,2020-09-10,558
Galway,2020-09-11,561
Galway,2020-09-12,562
Galway,2020-09-13,564
Galway,2020-09-14,568
Galway,2020-09-15,574
Galway,2020-09-16,578
Galway,2020-09-17,593
Galway,2020-09-18,595
Galway,2020-09-19,607
Galway,2020-09-20,618
Galway,2020-09-21,628
Galway,2020-09-22,650
Galway,2020-09-23,654
Galway,2020-09-24,675
Galway,2020-09-25,679
Galway,2020-09-26,702
Galway,2020-09-27,723
Galway,2020-09-28,736
Galway,2020-09-29,765
Galway,2020-09-30,786
Galway,2020-10-01,796
Galway,2020-10-02,814
Galway,2020-10-03,837
Galway,2020-10-04,859
Galway,2020-10-05,866
Galway,2020-10-06,901
Galway,2020-10-07,931
Galway,2020-10-08,966
Galway,2020-10-09,1032
Galway,2020-10-10,1096
Galway,2020-10-11,1123
Galway,2020-10-12,1162
Galway,2020-10-13,1212
Galway,2020-10-14,1309
Galway,2020-10-15,1384
Galway,2020-10-16,1491
Galway,2020-10-17,1542
Galway,2020-10-18,1602
Galway,2020-10-19,1676
Galway,2020-10-20,1743
Galway,2020-10-21,1847
Galway,2020-10-22,1927
Galway,2020-10-23,1981
Galway,2020-10-24,2058
Galway,2020-10-25,2108
Galway,2020-10-26,2154
Galway,2020-10-27,2167
Galway,2020-10-28,2222
Galway,2020-10-29,2263
Galway,2020-10-30,2300
Galway,2020-10-31,2307
Galway,2020-11-01,2330
Galway,2020-11-02,2334
Galway,2020-11-03,2369
Galway,2020-11-04,2391
Galway,2020-11-05,2410
Galway,2020-11-06,2422
Galway,2020-11-07,2429
Galway,2020-11-08,2432
Galway,2020-11-09,2434
Galway,2020-11-10,2445
Galway,2020-11-11,2472
Galway,2020-11-12,2486
Galway,2020-11-13,2513
Galway,2020-11-14,2528
Galway,2020-11-15,2537
Galway,2020-11-16,2551
Galway,2020-11-17,2570
Galway,2020-11-18,2574
Galway,2020-11-19,2580
Galway,2020-11-20,2581
Galway,2020-11-21,2590
Galway,2020-11-22,2595
Kerry,2020-03-21,12
Kerry,2020-03-22,15
Kerry,2020-03-23,33
Kerry,2020-03-24,38
Kerry,2020-03-25,44
Kerry,2020-03-26,47
Kerry,2020-03-27,53
Kerry,2020-03-28,60
Kerry,2020-03-29,66
Kerry,2020-03-30,68
Kerry,2020-03-31,72
Kerry,2020-04-01,79
Kerry,2020-04-02,84
Kerry,2020-04-03,85
Kerry,2020-04-04,89
Kerry,2020-04-05,117
Kerry,2020-04-06,122
Kerry,2020-04-07,125
Kerry,2020-04-08,145
Kerry,2020-04-09,155
Kerry,2020-04-10,170
Kerry,2020-04-11,200
Kerry,2020-04-12,219
Kerry,2020-04-13,226
Kerry,2020-04-14,246
Kerry,2020-04-15,254
Kerry,2020-04-16,256
Kerry,2020-04-17,262
Kerry,2020-04-18,268
Kerry,2020-04-19,268
Kerry,2020-04-20,268
Kerry,2020-04-21,271
Kerry,2020-04-22,271
Kerry,2020-04-23,276
Kerry,2020-04-24,277
Kerry,2020-04-25,288
Kerry,2020-04-26,288
Kerry,2020-04-27,292
Kerry,2020-04-28,292
Kerry,2020-04-29,293
Kerry,2020-04-30,294
Kerry,2020-05-01,295
Kerry,2020-05-02,298
Kerry,2020-05-03,301
Kerry,2020-05-04,302
Kerry,2020-05-05,302
Kerry,2020-05-06,303
Kerry,2020-05-07,303
Kerry,2020-05-08,303
Kerry,2020-05-09,303
Kerry,2020-05-10,305
Kerry,2020-05-11,305
Kerry,2020-05-12,305
Kerry,2020-05-13,306
Kerry,2020-05-14,307
Kerry,2020-05-15,307
Kerry,2020-05-16,307
Kerry,2020-05-17,308
Kerry,2020-05-18,308
Kerry,2020-05-19,308
Kerry,2020-05-20,308
Kerry,2020-05-21,308
Kerry,2020-05-22,308
Kerry,2020-05-23,308
Kerry,2020-05-24,308
Kerry,2020-05-25,308
Kerry,2020-05-26,308
Kerry,2020-05-27,308
Kerry,2020-05-28,308
Kerry,2020-05-29,308
Kerry,2020-05-30,308
Kerry,2020-05-31,308
Kerry,2020-06-01,308
Kerry,2020-06-02,308
Kerry,2020-06-03,308
Kerry,2020-06-04,308
Kerry,2020-06-05,308
Kerry,2020-06-06,308
Kerry,2020-06-07,308
Kerry,2020-06-08,308
Kerry,2020-06-09,308
Kerry,2020-06-10,308
Kerry,2020-06-11,308
Kerry,2020-06-12,308
Kerry,2020-06-13,308
Kerry,2020-06-14,308
Kerry,2020-06-15,308
Kerry,2020-06-16,308
Kerry,2020-06-17,309
Kerry,2020-06-18,310
Kerry,2020-06-19,310
Kerry,2020-06-20,310
Kerry,2020-06-21,310
Kerry,2020-06-22,310
Kerry,2020-06-23,310
Kerry,2020-06-24,310
Kerry,2020-06-25,310
Kerry,2020-06-26,310
Kerry,2020-06-27,310
Kerry,2020-06-28,310
Kerry,2020-06-29,310
Kerry,2020-06-30,310
Kerry,2020-07-01,310
Kerry,2020-07-02,310
Kerry,2020-07-03,310
Kerry,2020-07-04,310
Kerry,2020-07-05,311
Kerry,2020-07-06,310
Kerry,2020-07-07,310
Kerry,2020-07-08,310
Kerry,2020-07-09,311
Kerry,2020-07-10,311
Kerry,2020-07-11,311
Kerry,2020-07-12,314
Kerry,2020-07-13,316
Kerry,2020-07-14,316
Kerry,2020-07-15,316
Kerry,2020-07-16,316
Kerry,2020-07-17,316
Kerry,2020-07-18,316
Kerry,2020-07-19,316
Kerry,2020-07-20,316
Kerry,2020-07-21,316
Kerry,2020-07-22,316
Kerry,2020-07-23,316
Kerry,2020-07-24,317
Kerry,2020-07-25,317
Kerry,2020-07-26,317
Kerry,2020-07-27,317
Kerry,2020-07-28,317
Kerry,2020-07-29,317
Kerry,2020-07-30,317
Kerry,2020-07-31,317
Kerry,2020-08-01,317
Kerry,2020-08-02,318
Kerry,2020-08-03,318
Kerry,2020-08-04,318
Kerry,2020-08-05,318
Kerry,2020-08-06,318
Kerry,2020-08-07,318
Kerry,2020-08-08,318
Kerry,2020-08-09,320
Kerry,2020-08-10,320
Kerry,2020-08-11,320
Kerry,2020-08-12,321
Kerry,2020-08-13,321
Kerry,2020-08-14,321
Kerry,2020-08-15,321
Kerry,2020-08-16,321
Kerry,2020-08-17,322
Kerry,2020-08-18,323
Kerry,2020-08-19,323
Kerry,2020-08-20,323
Kerry,2020-08-21,325
Kerry,2020-08-22,326
Kerry,2020-08-23,324
Kerry,2020-08-24,325
Kerry,2020-08-25,325
Kerry,2020-08-26,325
Kerry,2020-08-27,326
Kerry,2020-08-28,328
Kerry,2020-08-29,328
Kerry,2020-08-30,329
Kerry,2020-08-31,329
Kerry,2020-09-01,329
Kerry,2020-09-02,330
Kerry,2020-09-03,338
Kerry,2020-09-04,340
Kerry,2020-09-05,340
Kerry,2020-09-06,342
Kerry,2020-09-07,343
Kerry,2020-09-08,343
Kerry,2020-09-09,343
Kerry,2020-09-10,344
Kerry,2020-09-11,348
Kerry,2020-09-12,349
Kerry,2020-09-13,349
Kerry,2020-09-14,357
Kerry,2020-09-15,362
Kerry,2020-09-16,362
Kerry,2020-09-17,366
Kerry,2020-09-18,367
Kerry,2020-09-19,368
Kerry,2020-09-20,368
Kerry,2020-09-21,371
Kerry,2020-09-22,371
Kerry,2020-09-23,371
Kerry,2020-09-24,380
Kerry,2020-09-25,380
Kerry,2020-09-26,384
Kerry,2020-09-27,386
Kerry,2020-09-28,390
Kerry,2020-09-29,391
Kerry,2020-09-30,393
Kerry,2020-10-01,405
Kerry,2020-10-02,426
Kerry,2020-10-03,436
Kerry,2020-10-04,445
Kerry,2020-10-05,463
Kerry,2020-10-06,466
Kerry,2020-10-07,479
Kerry,2020-10-08,515
Kerry,2020-10-09,537
Kerry,2020-10-10,546
Kerry,2020-10-11,553
Kerry,2020-10-12,603
Kerry,2020-10-13,617
Kerry,2020-10-14,654
Kerry,2020-10-15,662
Kerry,2020-10-16,717
Kerry,2020-10-17,753
Kerry,2020-10-18,800
Kerry,2020-10-19,827
Kerry,2020-10-20,855
Kerry,2020-10-21,877
Kerry,2020-10-22,894
Kerry,2020-10-23,935
Kerry,2020-10-24,976
Kerry,2020-10-25,994
Kerry,2020-10-26,1015
Kerry,2020-10-27,1032
Kerry,2020-10-28,1052
Kerry,2020-10-29,1063
Kerry,2020-10-30,1066
Kerry,2020-10-31,1078
Kerry,2020-11-01,1092
Kerry,2020-11-02,1098
Kerry,2020-11-03,1118
Kerry,2020-11-04,1164
Kerry,2020-11-05,1174
Kerry,2020-11-06,1197
Kerry,2020-11-07,1215
Kerry,2020-11-08,1220
Kerry,2020-11-09,1221
Kerry,2020-11-10,1238
Kerry,2020-11-11,1243
Kerry,2020-11-12,1252
Kerry,2020-11-13,1255
Kerry,2020-11-14,1266
Kerry,2020-11-15,1274
Kerry,2020-11-16,1278
Kerry,2020-11-17,1288
Kerry,2020-11-18,1291
Kerry,2020-11-19,1296
Kerry,2020-11-20,1302
Kerry,2020-11-21,1303
Kerry,2020-11-22,1308
Kildare,2020-03-21,23
Kildare,2020-03-22,25
Kildare,2020-03-23,34
Kildare,2020-03-24,39
Kildare,2020-03-25,45
Kildare,2020-03-26,56
Kildare,2020-03-27,61
Kildare,2020-03-28,64
Kildare,2020-03-29,66
Kildare,2020-03-30,80
Kildare,2020-03-31,90
Kildare,2020-04-01,103
Kildare,2020-04-02,136
Kildare,2020-04-03,152
Kildare,2020-04-04,175
Kildare,2020-04-05,200
Kildare,2020-04-06,233
Kildare,2020-04-07,253
Kildare,2020-04-08,290
Kildare,2020-04-09,332
Kildare,2020-04-10,360
Kildare,2020-04-11,404
